-6,200
-30,198
-29,199
-43,187
-36,193
-66,196
-60,189
-84,189
-77,196
-96,188
-89,188
-115,197
-106,191
-126,188
-122,191
-150,198
-147,200
-170,187
-155,187
-175,191
-174,188
-182,179
-179,184
-186,159
-186,165
-183,142
-181,152
-173,133
-172,135
-177,105
-173,111
-177,91
-171,94
-186,73
-185,70
-186,53
-180,63
-173,34
-173,46
-177,28
-171,28
-181,4
-179,11
-179,-5
-176,-9
-186,-18
-173,-18
-173,-38
-171,-37
-186,-61
-174,-65
-176,-85
-175,-85
-186,-94
-173,-97
-182,-113
-181,-114
-186,-122
-185,-136
-187,-138
-171,-146
-179,-159
-177,-168
-173,-178
-171,-174
-158,-181
-158,-175
-145,-180
-143,-186
-128,-184
-120,-177
-114,-180
-109,-183
-93,-179
-90,-171
-79,-172
-69,-182
-65,-172
-59,-184
-39,-186
-37,-175
-25,-179
-24,-184
-12,-177
-4,-172
1,-187
2,-187
27,-183
30,-183
44,-176
47,-176
60,-179
63,-174
74,-175
76,-175
86,-172
87,-172
111,-182
113,-172
132,-186
132,-184
137,-175
139,-178
155,-173
164,-175
175,-183
175,-175
190,-173
194,-172
198,-163
199,-166
199,-137
202,-145
196,-132
199,-125
187,-115
202,-107
191,-91
198,-86
187,-84
197,-77
192,-68
201,-56
196,-46
203,-44
197,-18
200,-27
195,-10
196,-1
187,2
200,5
189,23
200,32
198,50
203,35
187,61
201,65
192,79
196,79
190,93
198,96
191,109
191,110
190,124
191,129
191,147
203,151
190,167
202,157
199,178
203,174
197,202
197,203
199,217
200,210
178,204
178,220
158,218
161,211
138,219
145,214
121,208
133,211
110,206
115,214
85,217
86,204
68,219
84,211
54,216
60,208
37,213
48,205
20,210
27,208
9,214
16,220
-12,216
-1,205
-28,216
-19,205
-41,216
-37,211
-68,213
-60,209
-71,210
-70,211
-100,213
-92,207
-109,218
-105,218
-123,207
-122,220
-146,208
-138,210
-168,218
-154,208
-184,219
-178,213
-204,215
-199,216
-193,192
-190,195
-201,185
-188,181
-197,168
-194,164
-195,140
-194,150
-201,124
-192,135
-204,112
-204,114
-202,89
-188,92
-203,77
-202,70
-193,67
-191,62
-204,39
-201,48
-201,28
-192,33
-201,2
-192,9
-198,-11
-188,-6
-199,-18
-197,-22
-201,-46
-191,-49
-202,-59
-201,-58
-196,-82
-194,-75
-200,-94
-190,-100
-204,-119
-193,-109
-201,-128
-191,-125
-199,-147
-198,-150
-198,-159
-194,-166
-197,-178
-193,-173
-202,-203
-197,-197
-187,-197
-171,-200
-165,-202
-159,-202
-142,-200
-137,-194
-131,-191
-122,-191
-112,-200
-104,-189
-93,-192
-91,-193
-81,-190
-76,-204
-68,-189
-58,-193
-38,-188
-35,-188
-33,-189
-28,-201
-15,-203
-12,-204
3,-198
16,-199
22,-192
28,-202
34,-202
37,-200
56,-203
66,-198
69,-194
79,-188
90,-196
97,-204
104,-194
116,-202
123,-193
133,-201
137,-189
147,-200
153,-195
161,-188
182,-191
182,-188
193,-197
193,-191
217,-188
219,-192
211,-178
213,-175
204,-159
215,-154
212,-142
219,-148
210,-126
218,-135
205,-115
213,-109
217,-88
205,-75
211,-77
209,-66
219,-55
208,-46
209,-38
207,-34
220,-18
206,-2
217,-5
205,13
210,11
206,18
220,21
217,46
220,37
206,63
213,61
206,81
217,76
206,90
209,94
217,111
220,106
215,129
218,133
207,141
217,140
213,166
220,159
204,180
217,183
208,203
214,194
207,215
209,216
211,226
214,229
194,236
197,231
170,221
170,227
160,225
161,233
141,234
147,224
121,225
126,236
106,225
107,234
94,225
96,224
69,233
84,230
51,231
61,228
36,236
38,236
17,230
21,235
9,222
13,234
-15,224
-1,230
-29,235
-23,222
-50,228
-43,226
-68,234
-58,232
-85,236
-71,229
-91,223
-90,234
-107,224
-106,230
-129,232
-123,237
-148,233
-142,228
-170,227
-155,225
-171,226
-171,234
-203,222
-193,223
-216,229
-206,223
-221,213
-209,214
-215,192
-213,189
-216,179
-209,181
-208,163
-208,167
-211,140
-210,143
-220,129
-219,132
-214,112
-208,105
-211,88
-208,95
-219,80
-212,70
-211,64
-210,61
-206,42
-205,46
-219,33
-218,19
-218,1
-207,5
-211,-7
-205,-6
-213,-24
-210,-32
-221,-50
-207,-43
-214,-56
-208,-68
-220,-70
-209,-70
-217,-97
-212,-86
-210,-106
-209,-107
-220,-135
-220,-131
-214,-150
-208,-137
-215,-154
-211,-154
-219,-177
-210,-186
-213,-189
-210,-189
-221,-217
-210,-213
-196,-213
-189,-216
-179,-214
-174,-205
-159,-205
-157,-216
-145,-213
-138,-215
-136,-214
-129,-206
-104,-205
-103,-210
-101,-205
-86,-210
-79,-213
-70,-208
-65,-217
-62,-205
-44,-210
-43,-209
-28,-208
-25,-221
-16,-220
-3,-221
7,-218
15,-208
22,-206
29,-208
39,-205
50,-215
58,-218
62,-213
76,-211
76,-206
86,-207
97,-213
111,-205
115,-217
121,-214
129,-216
140,-220
146,-205
158,-215
167,-209
172,-206
175,-221
193,-217
199,-221
214,-218
215,-210
222,-209
223,-206
221,-190
233,-195
221,-186
236,-179
225,-167
232,-169
226,-146
237,-152
225,-136
235,-134
223,-114
237,-103
223,-86
230,-102
222,-72
225,-80
221,-67
234,-53
223,-51
229,-45
229,-30
230,-19
223,-15
236,-5
228,10
235,10
225,26
233,19
223,34
227,42
221,55
226,55
222,82
229,82
231,101
236,96
224,114
225,116
228,122
237,131
224,136
227,141
229,161
233,157
228,180
228,181
228,201
233,189
224,210
225,209
230,221
230,228
231,245
235,245
209,241
210,248
192,244
198,252
171,248
177,240
159,251
164,243
138,244
152,248
121,240
124,251
104,248
105,252
87,252
94,254
68,243
73,239
54,244
55,241
38,242
48,240
18,250
19,254
8,252
12,242
-5,247
-1,253
-28,238
-26,254
-44,239
-42,252
-58,250
-57,238
-83,249
-69,243
-102,250
-101,238
-119,242
-108,242
-133,240
-133,253
-153,253
-148,238
-169,240
-169,242
-179,248
-175,249
-190,246
-190,253
-213,250
-209,253
-234,251
-232,249
-238,228
-233,224
-233,211
-226,210
-237,201
-230,200
-231,185
-229,180
-237,155
-222,162
-234,151
-224,141
-237,133
-229,129
-236,115
-232,106
-226,96
-222,99
-230,68
-223,56
-222,58
-238,37
-237,35
-233,21
-223,18
-231,4
-225,14
-233,-4
-229,-6
-231,-22
-223,-25
-233,-39
-230,-44
-224,-63
-224,-60
-228,-84
-224,-70
-234,-88
-233,-86
-232,-105
-224,-106
-226,-134
-222,-124
-237,-142
-233,-142
-237,-167
-231,-160
-238,-173
-228,-173
-233,-199
-223,-196
-232,-210
-229,-205
-229,-222
-222,-229
-211,-235
-206,-230
-197,-234
-197,-230
-186,-231
-179,-224
-167,-227
-160,-236
-139,-229
-138,-234
-124,-224
-121,-235
-110,-231
-103,-227
-99,-228
-96,-229
-79,-229
-79,-223
-65,-224
-62,-222
-46,-238
-33,-231
-25,-235
-4,-235
-1,-227
5,-224
14,-227
24,-229
26,-222
45,-235
46,-227
52,-225
64,-228
82,-228
83,-236
91,-229
91,-222
109,-228
116,-227
120,-230
120,-224
137,-228
150,-230
154,-224
162,-223
176,-227
177,-224
190,-234
199,-225
213,-224
218,-224
229,-230
230,-225
240,-234
242,-228
250,-209
252,-209
254,-199
254,-191
243,-185
249,-174
243,-163
248,-166
245,-146
253,-152
240,-125
253,-126
244,-117
246,-114
245,-91
252,-88
240,-76
241,-82
240,-59
252,-56
247,-43
249,-38
238,-24
239,-21
239,-17
245,-17
240,3
245,13
245,23
246,24
244,46
253,34
243,63
245,54
242,73
245,79
245,93
245,97
246,104
247,116
243,131
249,131
242,138
250,143
242,162
250,155
241,183
252,184
242,188
250,195
244,205
247,217
248,226
253,232
239,253
246,253
239,268
251,264
230,262
235,255
206,267
208,271
195,255
195,263
175,265
181,258
153,255
163,262
145,270
146,265
120,256
122,262
110,266
112,256
87,265
90,263
74,269
82,257
53,257
60,255
45,264
47,259
24,266
26,258
5,266
11,259
-14,258
-8,263
-31,259
-21,260
-42,262
-37,263
-66,265
-64,262
-78,265
-72,266
-88,271
-87,256
-109,264
-106,268
-135,261
-122,271
-149,259
-138,268
-166,258
-155,265
-181,268
-175,266
-203,267
-201,267
-220,265
-211,266
-235,265
-229,257
-254,261
-245,255
-253,241
-244,245
-251,235
-239,222
-254,215
-246,219
-255,187
-250,192
-242,172
-239,180
-254,159
-243,160
-242,136
-240,136
-249,132
-239,122
-252,107
-239,104
-242,89
-239,87
-255,77
-244,73
-253,52
-249,59
-245,50
-242,47
-255,18
-249,16
-242,9
-255,-1
-250,-1
-247,-22
-242,-27
-251,-49
-249,-47
-247,-67
-241,-64
-253,-70
-246,-69
-247,-89
-241,-88
-249,-111
-243,-105
-249,-129
-239,-135
-254,-142
-242,-151
-251,-168
-240,-159
-245,-179
-240,-180
-254,-192
-251,-194
-252,-219
-246,-212
-250,-232
-249,-238
-254,-241
-245,-247
-225,-244
-225,-243
-216,-252
-205,-255
-198,-254
-197,-244
-173,-246
-173,-239
-170,-243
-164,-241
-142,-240
-141,-246
-134,-239
-129,-248
-119,-241
-116,-241
-98,-247
-97,-250
-84,-242
-77,-246
-64,-254
-57,-248
-49,-252
-48,-240
-34,-247
-24,-255
-7,-240
-1,-251
2,-248
12,-255
20,-247
22,-254
40,-247
50,-243
51,-242
67,-255
72,-240
79,-245
87,-243
101,-247
106,-240
108,-239
127,-248
128,-243
136,-251
147,-242
164,-254
165,-246
181,-250
186,-240
197,-250
202,-252
204,-247
205,-251
222,-240
225,-242
238,-242
249,-255
263,-244
271,-254
268,-226
269,-224
260,-212
271,-217
255,-194
269,-192
261,-176
264,-171
255,-162
262,-154
255,-147
262,-146
261,-121
267,-129
259,-107
259,-106
258,-92
259,-96
260,-70
263,-80
258,-68
258,-65
261,-46
264,-42
264,-18
271,-32
258,-6
271,-13
263,12
267,13
264,30
264,31
257,40
257,47
255,64
260,52
258,72
260,71
255,85
262,90
257,116
268,102
259,130
271,130
265,150
271,144
258,169
269,162
266,172
270,172
257,195
260,196
264,217
269,207
263,233
269,227
261,248
264,252
257,270
266,268
256,288
258,274
251,272
251,281
222,280
235,287
204,274
210,282
198,278
202,282
174,279
180,281
158,278
169,284
136,284
136,285
131,273
133,273
109,275
111,273
89,288
97,277
82,272
84,276
63,272
67,288
37,287
39,280
22,283
26,273
0,281
0,285
-6,285
-1,288
-34,281
-18,275
-39,275
-38,273
-68,281
-63,277
-81,279
-70,283
-101,275
-91,277
-111,280
-105,274
-136,279
-123,285
-150,285
-146,275
-169,283
-167,277
-183,282
-180,288
-200,276
-193,273
-216,288
-210,281
-236,281
-223,276
-250,274
-249,273
-270,281
-261,273
-270,262
-256,258
-272,243
-270,242
-263,223
-258,232
-272,216
-264,204
-272,202
-270,198
-272,186
-270,177
-263,166
-260,167
-268,149
-266,152
-261,134
-260,135
-262,107
-258,104
-269,88
-267,100
-262,80
-259,72
-269,62
-265,60
-272,40
-263,43
-266,21
-256,33
-272,5
-268,16
-272,-5
-256,-4
-271,-20
-266,-29
-271,-42
-266,-51
-272,-63
-265,-67
-262,-74
-256,-77
-269,-100
-256,-94
-260,-114
-258,-119
-270,-130
-265,-135
-262,-141
-259,-153
-272,-169
-256,-154
-261,-187
-257,-186
-264,-202
-262,-202
-269,-214
-260,-216
-270,-235
-257,-226
-269,-249
-264,-254
-269,-257
-268,-269
-253,-267
-246,-259
-228,-266
-223,-267
-221,-262
-205,-263
-202,-264
-191,-259
-181,-270
-177,-264
-166,-260
-160,-262
-152,-268
-150,-267
-136,-270
-128,-266
-118,-256
-114,-264
-94,-267
-87,-259
-77,-261
-75,-266
-61,-271
-60,-256
-46,-268
-40,-257
-29,-258
-23,-266
-16,-258
-8,-259
0,-264
13,-266
17,-266
25,-265
34,-266
50,-272
55,-261
65,-272
71,-269
82,-267
87,-264
89,-267
110,-257
118,-267
123,-263
124,-271
137,-262
138,-269
153,-265
156,-259
176,-270
177,-264
197,-267
203,-258
216,-272
216,-260
221,-268
222,-258
248,-261
250,-261
263,-262
266,-270
275,-262
281,-258
275,-239
276,-243
279,-222
281,-222
277,-211
286,-208
284,-203
285,-200
272,-179
279,-175
274,-156
275,-169
273,-152
278,-146
283,-136
283,-124
272,-112
287,-107
277,-101
287,-89
273,-72
283,-69
279,-52
281,-54
272,-45
274,-45
273,-22
279,-24
273,-4
287,-7
272,7
286,9
276,32
286,18
278,47
280,48
278,63
283,54
283,78
285,84
281,97
285,92
274,104
275,104
283,131
287,134
278,147
283,150
277,165
280,168
285,180
287,178
276,195
287,199
274,220
275,207
272,222
279,227
283,248
285,245
275,259
283,266
276,278
278,288
274,299
277,292
257,303
258,302
242,301
249,297
226,292
234,289
209,297
220,294
194,299
201,295
179,290
186,292
156,301
165,304
138,294
147,298
126,303
135,294
106,302
118,297
89,305
97,301
70,295
80,294
60,289
62,291
46,301
50,303
22,301
29,303
15,303
16,290
-16,305
-12,300
-29,297
-24,291
-50,301
-45,303
-58,293
-58,303
-74,296
-71,291
-94,301
-86,302
-118,300
-111,305
-130,290
-129,294
-153,303
-140,292
-158,295
-154,299
-177,304
-175,289
-195,302
-192,305
-214,305
-212,298
-235,305
-232,293
-251,294
-248,305
-260,294
-256,303
-286,301
-275,290
-286,281
-277,276
-288,264
-287,262
-282,242
-279,246
-286,236
-283,222
-278,219
-274,210
-278,200
-273,193
-277,180
-277,183
-279,163
-277,154
-284,140
-273,151
-284,126
-281,133
-281,114
-273,113
-286,93
-283,89
-280,79
-276,75
-286,65
-276,62
-286,48
-280,48
-283,17
-280,20
-288,10
-281,11
-286,-2
-277,-12
-289,-31
-283,-18
-287,-45
-283,-49
-276,-58
-273,-55
-279,-82
-273,-78
-274,-93
-274,-92
-280,-118
-278,-118
-273,-134
-273,-131
-284,-143
-273,-143
-287,-162
-279,-165
-281,-176
-276,-172
-277,-194
-277,-193
-283,-213
-277,-206
-282,-232
-278,-234
-283,-244
-277,-253
-282,-258
-276,-269
-279,-275
-277,-273
-269,-284
-259,-274
-249,-280
-249,-277
-233,-288
-231,-285
-216,-273
-213,-274
-194,-288
-189,-278
-186,-278
-174,-275
-168,-289
-160,-284
-149,-273
-140,-279
-124,-273
-120,-277
-116,-280
-105,-287
-92,-278
-88,-276
-78,-273
-69,-288
-59,-277
-53,-289
-36,-283
-35,-289
-27,-285
-23,-278
-13,-283
-1,-273
6,-273
13,-278
23,-286
25,-289
43,-282
45,-274
54,-275
63,-288
79,-289
81,-281
92,-289
92,-280
105,-282
118,-278
124,-278
131,-276
146,-282
151,-284
158,-279
161,-288
171,-288
185,-285
192,-281
200,-283
212,-287
220,-289
222,-285
232,-281
239,-275
253,-282
257,-285
265,-289
284,-280
288,-285
294,-284
302,-282
301,-266
305,-260
296,-241
300,-254
299,-228
305,-238
292,-214
300,-220
291,-204
296,-189
302,-178
302,-177
291,-162
292,-162
295,-144
303,-137
292,-136
301,-125
290,-107
298,-104
290,-94
297,-90
291,-83
304,-80
289,-53
291,-60
293,-46
304,-36
301,-19
305,-23
296,-17
302,-11
297,10
298,2
293,24
299,18
290,39
295,44
291,57
294,53
295,78
300,82
290,94
305,98
297,115
303,112
295,131
302,133
296,142
300,137
290,167
304,167
289,185
294,175
289,188
305,198
290,207
300,204
300,222
302,235
292,254
298,245
294,256
302,267
299,286
300,281
290,293
303,304
292,317
292,321
284,309
287,317
266,311
266,316
245,306
245,308
222,316
227,320
207,316
217,308
194,319
200,317
173,319
177,311
159,308
165,321
137,306
150,307
120,308
126,315
108,309
111,317
90,316
92,321
70,311
81,319
56,322
64,314
38,318
45,309
24,318
27,310
7,310
9,318
-11,319
-9,311
-29,317
-29,322
-43,307
-41,308
-67,319
-59,315
-84,314
-77,322
-97,309
-93,314
-114,312
-113,316
-131,310
-124,316
-144,321
-141,313
-165,318
-162,314
-178,313
-173,312
-195,316
-193,319
-221,312
-220,307
-234,322
-222,306
-254,312
-251,312
-272,320
-258,307
-278,307
-277,314
-300,317
-300,319
-302,299
-299,292
-298,280
-294,288
-297,262
-294,264
-301,247
-295,240
-306,228
-297,225
-303,214
-302,208
-293,194
-290,194
-303,172
-296,180
-303,156
-299,159
-303,137
-292,150
-300,123
-290,129
-304,118
-297,106
-296,100
-295,92
-306,77
-306,79
-291,55
-291,57
-296,40
-294,42
-306,31
-296,24
-302,4
-300,9
-306,-14
-292,-4
-293,-22
-291,-30
-304,-48
-290,-42
-299,-57
-290,-65
-299,-80
-297,-83
-304,-94
-303,-102
-300,-118
-290,-118
-302,-125
-300,-124
-300,-140
-291,-143
-293,-167
-291,-169
-298,-187
-298,-177
-299,-200
-290,-188
-298,-219
-297,-217
-303,-234
-302,-226
-303,-243
-297,-248
-304,-269
-304,-259
-302,-284
-290,-287
-292,-293
-290,-296
-276,-302
-273,-292
-265,-304
-256,-299
-249,-303
-240,-303
-234,-299
-227,-295
-214,-305
-211,-304
-196,-296
-192,-297
-184,-302
-180,-294
-164,-302
-160,-299
-150,-302
-147,-294
-133,-295
-125,-300
-115,-299
-114,-306
-98,-297
-97,-295
-78,-306
-69,-306
-64,-305
-58,-296
-50,-305
-37,-292
-29,-291
-20,-302
-16,-305
-12,-304
1,-298
9,-292
19,-290
29,-303
46,-302
50,-301
52,-291
64,-303
76,-301
81,-299
92,-297
99,-294
115,-295
118,-298
127,-294
129,-302
144,-302
151,-290
158,-293
164,-297
172,-300
186,-291
191,-297
198,-290
213,-299
216,-301
225,-300
230,-299
249,-291
250,-301
263,-295
271,-290
277,-292
287,-302
292,-299
298,-291
308,-295
311,-292
310,-284
315,-278
312,-260
321,-258
318,-239
320,-249
307,-222
321,-234
318,-216
319,-212
315,-196
319,-196
313,-180
315,-173
317,-166
322,-156
306,-142
315,-144
312,-135
317,-131
315,-111
321,-103
306,-95
307,-89
307,-76
322,-76
312,-67
315,-68
310,-50
310,-42
308,-29
312,-24
308,-11
317,-15
313,7
314,9
306,33
322,22
313,48
319,39
310,63
311,51
313,76
319,82
311,89
322,94
314,117
318,102
306,135
318,131
308,145
320,138
321,154
321,169
309,174
313,173
308,202
311,191
317,206
321,209
307,231
316,225
308,252
317,244
318,269
322,262
314,282
318,285
310,298
316,300
312,321
322,321
312,336
318,331
296,332
296,337
280,339
286,332
256,326
260,333
246,339
248,335
221,332
227,325
211,338
218,339
190,324
201,334
174,337
181,324
161,328
164,328
142,332
147,336
131,331
134,338
111,338
118,338
92,335
100,336
68,333
71,330
55,336
62,331
39,329
47,330
19,337
31,330
0,339
4,329
-8,330
-4,327
-34,331
-19,339
-42,325
-40,333
-68,332
-62,335
-79,337
-70,330
-98,333
-96,334
-111,323
-106,326
-128,325
-121,334
-151,335
-147,329
-166,338
-162,333
-187,331
-172,329
-198,327
-189,339
-218,337
-214,331
-235,324
-230,324
-254,327
-246,333
-271,324
-264,332
-278,325
-276,338
-304,332
-296,328
-320,334
-307,332
-323,307
-314,322
-323,300
-313,301
-321,284
-318,276
-319,269
-313,271
-315,250
-309,245
-315,233
-308,228
-309,208
